flight_issues.flightnum,flight_issues.num_delays,flight_issues.avg_delay,flight_issues.total_delay,flight_issues.num_cancellations
4522,478,28.307531380753137,13531,37
1957,645,20.96124031007752,13520,18
2034,592,22.826013513513512,13513,33
1757,692,19.521676300578033,13509,25
1329,224,60.294642857142854,13506,9
4005,592,22.79391891891892,13494,35
4099,301,44.83056478405316,13494,16
4031,241,55.975103734439834,13490,8
4388,323,41.68421052631579,13464,20
2155,533,25.24765478424015,13457,17
4445,328,40.96341463414634,13436,41
4665,361,37.18559556786703,13424,24
4535,317,42.337539432176655,13421,24
4368,337,39.81305637982196,13417,35
1654,409,32.71882640586797,13382,9
1729,413,32.38740920096852,13376,23
2013,478,27.968619246861923,13369,29
4160,401,33.33416458852868,13367,22
3954,562,23.754448398576514,13350,20
998,543,24.578268876611418,13346,13
1726,637,20.932496075353217,13334,16
313,516,25.833333333333332,13330,20
3358,257,51.85214007782101,13326,17
5469,211,63.15165876777251,13325,25
1765,392,33.982142857142854,13321,18
4679,452,29.471238938053098,13321,16
2158,352,37.80965909090909,13309,10
2211,604,22.03476821192053,13309,6
3376,245,54.28163265306122,13299,32
1822,528,25.185606060606062,13298,8
2276,429,30.995337995337994,13297,42
1689,627,21.19138755980861,13287,11
2744,259,51.293436293436294,13285,4
2344,326,40.7239263803681,13276,24
1921,524,25.30534351145038,13260,49
1981,418,31.720095693779903,13259,17
2660,269,49.24163568773234,13246,22
4161,343,38.57725947521866,13232,83
2021,549,24.094717668488162,13228,25
4719,346,38.179190751445084,13210,15
1453,652,20.243865030674847,13199,23
1750,521,25.324376199616122,13194,18
2688,411,32.07785888077859,13184,13
1714,553,23.839059674502714,13183,38
2505,435,30.30574712643678,13183,13
2537,551,23.911070780399275,13175,8
2753,295,44.644067796610166,13170,22
4384,365,36.06027397260274,13162,48
5369,266,49.421052631578945,13146,12
4390,392,33.53316326530612,13145,32
4123,357,36.817927170868344,13144,11
4625,461,28.362255965292842,13075,26
3916,497,26.29778672032193,13070,20
4057,447,29.23489932885906,13068,26
1987,502,26.03187250996016,13068,8
2353,367,35.60217983651226,13066,15
4055,305,42.83606557377049,13065,10
4574,355,36.7830985915493,13058,15
5249,341,38.287390029325515,13056,20
4165,406,32.152709359605915,13054,13
4358,396,32.94949494949495,13048,34
6855,240,54.358333333333334,13046,1
904,636,20.50943396226415,13044,19
4234,424,30.75943396226415,13042,39
4060,476,27.373949579831933,13030,21
1795,565,23.05132743362832,13024,14
4296,335,38.829850746268654,13008,36
3947,637,20.419152276295133,13007,43
1778,551,23.58802177858439,12997,9
1433,520,24.98846153846154,12994,15
1928,420,30.885714285714286,12972,23
4245,363,35.730027548209364,12970,7
84,571,22.709281961471103,12967,13
2356,384,33.755208333333336,12962,7
4257,369,35.12466124661247,12961,18
4263,404,32.07425742574257,12958,37
4616,355,36.498591549295774,12957,25
2001,434,29.84562211981567,12953,12
3308,261,49.57854406130268,12940,27
1884,516,25.025193798449614,12913,45
4310,400,32.2425,12897,15
4139,414,31.142512077294686,12893,40
175,651,19.80184331797235,12891,8
2192,518,24.884169884169886,12890,11
4129,378,34.076719576719576,12881,39
4393,324,39.75617283950617,12881,6
2349,393,32.7735368956743,12880,31
4343,326,39.49693251533742,12876,49
4556,429,30.013986013986013,12876,25
1644,497,25.907444668008047,12876,10
1863,380,33.86842105263158,12870,9
865,451,28.532150776053214,12868,11
6018,434,29.642857142857142,12865,18
3937,289,44.49826989619377,12860,11
977,398,32.2713567839196,12844,26
2006,702,18.289173789173788,12839,13
5815,308,41.65909090909091,12831,32
5802,343,37.39650145772595,12827,18
2769,404,31.75,12827,
4572,385,33.28051948051948,12813,38
2310,435,29.4,12789,31
836,465,27.503225806451614,12789,20
1724,570,22.433333333333334,12787,21
2012,527,24.235294117647058,12772,16
5334,356,35.86797752808989,12769,32
4196,421,30.31353919239905,12762,32
2072,543,23.500920810313076,12761,8
2165,516,24.726744186046513,12759,13
5468,307,41.50814332247557,12743,73
2947,326,39.076687116564415,12739,9
4109,334,38.131736526946106,12736,27
1699,429,29.673659673659674,12730,8
4364,347,36.6657060518732,12723,24
2057,483,26.337474120082817,12721,18
2361,373,34.09919571045577,12719,22
4561,403,31.53349875930521,12708,26
4158,423,29.95744680851064,12672,46
1698,408,31.014705882352942,12654,16
1919,527,24.003795066413662,12650,22
3952,601,21.041597337770384,12646,11
1922,519,24.360308285163775,12643,13
819,643,19.614307931570764,12612,16
1769,502,25.10756972111554,12604,9
1332,415,30.339759036144578,12591,14
2525,352,35.73863636363637,12580,6
4134,345,36.457971014492756,12578,41
1670,554,22.669675090252706,12559,26
1842,533,23.545966228893057,12550,19
2066,470,26.69148936170213,12545,11
4242,317,39.53627760252366,12533,13
2216,443,28.275395033860047,12526,27
2226,648,19.32716049382716,12524,15
2253,300,41.733333333333334,12520,5
3291,475,26.35578947368421,12519,6
1892,571,21.914185639229423,12513,22
6210,347,36.04610951008645,12508,20
5022,371,33.7088948787062,12506,36
2855,522,23.942528735632184,12498,11
3967,403,31.002481389578165,12494,21
4233,378,33.03439153439153,12487,47
3920,555,22.47027027027027,12471,33
513,449,27.750556792873052,12460,11
4236,350,35.58857142857143,12456,19
1688,449,27.739420935412028,12455,13
4482,348,35.78448275862069,12453,50
4226,381,32.68241469816273,12452,35
1985,474,26.261603375527425,12448,16
1564,499,24.915831663326653,12433,13
4532,459,27.07843137254902,12429,35
4511,299,41.48494983277592,12404,40
4634,398,31.16331658291457,12403,5
1683,471,26.32484076433121,12399,21
3418,237,52.257383966244724,12385,7
5143,457,27.048140043763677,12361,19
1013,349,35.39828080229226,12354,8
2282,594,20.792929292929294,12351,25
4684,381,32.37007874015748,12333,21
4506,314,39.22611464968153,12317,7
4628,417,29.52517985611511,12312,26
4090,312,39.407051282051285,12295,9
3689,483,25.438923395445133,12287,19
2386,566,21.70671378091873,12286,9
1301,404,30.40841584158416,12285,10
2545,458,26.805676855895197,12277,14
1885,350,35.0,12250,30
2040,621,19.70692431561997,12238,34
4050,484,25.27892561983471,12235,48
2394,358,34.12011173184357,12215,39
4128,338,36.13905325443787,12215,10
4111,294,41.506802721088434,12203,40
4135,320,38.11875,12198,39
1080,468,26.064102564102566,12198,26
1791,511,23.847358121330725,12186,14
3625,401,30.374064837905237,12180,4
6217,421,28.895486935866984,12165,88
5036,367,33.130790190735695,12159,50
2475,390,31.153846153846153,12150,17
4381,407,29.840294840294842,12145,29
2357,290,41.855172413793106,12138,24
2476,477,25.40670859538784,12119,11
3956,380,31.83157894736842,12096,47
4435,300,40.306666666666665,12092,34
4637,291,41.54639175257732,12090,22
4292,308,39.23376623376623,12084,34
2380,446,27.069506726457398,12073,26
4471,318,37.9622641509434,12072,18
4056,405,29.790123456790123,12065,14
4311,294,41.023809523809526,12061,24
1596,568,21.221830985915492,12054,14
3922,367,32.84196185286103,12053,18
4188,313,38.50798722044728,12053,4
3647,341,35.34310850439883,12052,6
1994,459,26.248366013071895,12048,23
2215,378,31.862433862433864,12044,27
4267,300,40.056666666666665,12017,22
4653,312,38.50961538461539,12015,15
4749,468,25.664529914529915,12011,21
2097,362,33.168508287292816,12007,20
4230,245,48.89795918367347,11980,24
1372,279,42.939068100358426,11980,21
2236,471,25.426751592356688,11976,7
1394,250,47.872,11968,7
1739,541,22.08133086876155,11946,22
2751,437,27.322654462242564,11940,9
1900,565,21.120353982300884,11933,33
2170,536,22.25186567164179,11927,11
5773,264,45.166666666666664,11924,70
1740,507,23.50887573964497,11919,12
1837,472,25.25,11918,20
3998,508,23.46062992125984,11918,7
4287,337,35.359050445103854,11916,26
1948,590,20.19322033898305,11914,26
3913,286,41.64335664335665,11910,13
4444,324,36.666666666666664,11880,51
1412,448,26.517857142857142,11880,16
4181,432,27.497685185185187,11879,20
833,470,25.26382978723404,11874,4
4277,353,33.63456090651558,11873,61
6019,378,31.394179894179896,11867,29
1572,537,22.094972067039105,11865,28
4576,489,24.257668711656443,11862,17
5127,320,37.05,11856,75
4187,454,26.1079295154185,11853,35
2288,660,17.934848484848484,11837,23
2432,323,36.63467492260062,11833,19
2951,185,63.90810810810811,11823,5
2587,450,26.26222222222222,11818,3
4166,356,33.17977528089887,11812,15
1847,493,23.941176470588236,11803,18
2520,590,20.0,11800,9
4243,392,30.081632653061224,11792,22
813,455,25.89010989010989,11780,19
2220,340,34.64705882352941,11780,18
2186,432,27.25462962962963,11774,31
2278,390,30.174358974358974,11768,12
4632,352,33.34943181818182,11739,33
4239,311,37.71704180064309,11730,29
4345,312,37.58974358974359,11728,27
4209,431,27.17633410672854,11713,9
789,421,27.79334916864608,11701,11
4348,395,29.572151898734177,11681,16
3962,331,35.28700906344411,11680,30
3929,381,30.64566929133858,11676,16
1518,471,24.78131634819533,11672,25
1946,640,18.2375,11672,18
6218,422,27.649289099526065,11668,31
2658,602,19.372093023255815,11662,2
2307,412,28.296116504854368,11658,11
2414,382,30.5,11651,19
3799,514,22.626459143968873,11630,16
1908,516,22.53488372093023,11628,11
3928,411,28.272506082725062,11620,47
6187,346,33.554913294797686,11610,19
2311,489,23.736196319018404,11607,17
6154,539,21.532467532467532,11606,24
4084,243,47.72839506172839,11598,8
2025,447,25.92841163310962,11590,19
1637,449,25.78173719376392,11576,29
3361,470,24.612765957446808,11568,10
6198,281,41.16725978647687,11568,4
2297,541,21.36598890942699,11559,10
910,455,25.347252747252746,11533,6
1839,430,26.79767441860465,11523,21
3961,349,33.0,11517,33
1799,429,26.832167832167833,11511,17
5442,330,34.85151515151515,11501,49
2176,540,21.294444444444444,11499,17
4351,366,31.387978142076502,11488,16
2017,396,28.997474747474747,11483,15
3915,520,22.06923076923077,11476,40
4530,291,39.381443298969074,11460,24
4601,362,31.64917127071823,11457,56
3255,231,49.57142857142857,11451,20
1549,645,17.73488372093023,11439,20
4324,332,34.45180722891566,11438,27
4446,409,27.941320293398533,11428,37
4647,318,35.92767295597484,11425,19
4736,388,29.412371134020617,11412,1
2068,564,20.23049645390071,11410,15
2889,428,26.654205607476637,11408,10
6235,401,28.43142144638404,11401,31
1325,379,30.07915567282322,11400,12
2167,452,25.219026548672566,11399,24
4373,334,34.125748502994014,11398,27
2074,408,27.936274509803923,11398,12
2275,411,27.715328467153284,11391,21
2641,388,29.355670103092784,11390,2
2106,443,25.706546275395034,11388,5
5866,359,31.71866295264624,11387,24
1343,395,28.820253164556963,11384,8
2811,387,29.392764857881136,11375,5
1038,560,20.307142857142857,11372,13
1760,470,24.163829787234043,11357,27
4344,311,36.51125401929261,11355,32
1386,356,31.873595505617978,11347,3
5037,295,38.454237288135594,11344,28
1376,216,52.4537037037037,11330,16
4079,242,46.72727272727273,11308,10
4241,427,26.473067915690866,11304,43
4146,312,36.19230769230769,11292,37
2201,311,36.19935691318328,11258,11
4182,367,30.670299727520437,11256,28
2495,290,38.813793103448276,11256,9
3717,380,29.56578947368421,11235,18
2500,245,45.85306122448979,11234,3
2178,457,24.562363238512035,11225,20
2200,488,22.985655737704917,11217,10
2393,210,53.404761904761905,11215,3
4157,302,37.12582781456954,11212,50
2188,415,27.016867469879518,11212,17
4076,250,44.832,11208,6
4064,273,41.05128205128205,11207,10
4536,410,27.329268292682926,11205,27
6836,184,60.86413043478261,11199,14
4515,283,39.533568904593636,11188,35
914,474,23.559071729957807,11167,23
4359,383,29.151436031331592,11165,44
2193,491,22.733197556008147,11162,8
2208,343,32.53935860058309,11161,5
4409,338,33.005917159763314,11156,25
4382,344,32.424418604651166,11154,22
1764,423,26.368794326241133,11154,15
4249,384,29.044270833333332,11153,43
3908,437,25.498855835240274,11143,25
2957,256,43.51953125,11141,11
3205,436,25.522935779816514,11128,14
3665,538,20.676579925650557,11124,45
2468,402,27.649253731343283,11115,12
1989,427,26.011709601873537,11107,13
4168,298,37.261744966442954,11104,19
6847,170,65.30588235294118,11102,32
3959,488,22.723360655737704,11089,18
2375,486,22.810699588477366,11086,13
1937,531,20.870056497175142,11082,17
4176,366,30.237704918032787,11067,50
4275,356,31.073033707865168,11062,20
1936,497,22.18108651911469,11024,13
2159,418,26.3444976076555,11012,30
2437,533,20.660412757973734,11012,3
2932,388,28.378865979381445,11011,11
4279,372,29.556451612903224,10995,45
3987,392,28.035714285714285,10990,21
4335,341,32.219941348973606,10987,28
3240,378,29.058201058201057,10984,16
3416,278,39.47482014388489,10974,26
3990,329,33.35562310030395,10974,20
1972,375,29.256,10971,18
2281,387,28.343669250645995,10969,19
6225,294,37.28231292517007,10961,19
2460,411,26.661800486618006,10958,11
2450,438,25.004566210045663,10952,26
4408,424,25.82075471698113,10948,15
4066,223,49.053811659192824,10939,28
2637,363,30.123966942148762,10935,7
3907,332,32.88253012048193,10917,44
3779,460,23.732608695652175,10917,24
965,502,21.743027888446214,10915,14
6150,504,21.646825396825395,10910,33
4255,330,33.051515151515154,10907,32
3965,431,25.290023201856147,10900,19
4147,395,27.59240506329114,10899,11
5084,224,48.57142857142857,10880,8
1355,310,35.07741935483871,10874,12
3997,391,27.808184143222505,10873,10
4526,286,38.00349650349651,10869,19
2202,313,34.72523961661342,10869,18
3311,246,44.17886178861789,10868,7
2135,369,29.441734417344172,10864,27
3273,358,30.318435754189945,10854,16
1090,466,23.29184549356223,10854,15
2294,258,42.05813953488372,10851,9
4558,285,38.06666666666667,10849,51
2289,474,22.862869198312236,10837,11
3664,518,20.91891891891892,10836,66
1413,459,23.59041394335512,10828,10
2401,447,24.210290827740494,10822,25
4259,276,39.20652173913044,10821,49
2255,441,24.53061224489796,10818,13
1984,376,28.752659574468087,10811,13
4218,310,34.86451612903226,10808,41
4577,388,27.783505154639176,10780,19
4291,366,29.43169398907104,10772,26
4456,271,39.72693726937269,10766,38
3467,308,34.91883116883117,10755,7
2388,334,32.17365269461078,10746,6
4421,374,28.727272727272727,10744,19
1865,375,28.637333333333334,10739,13
4729,352,30.505681818181817,10738,50
2262,404,26.551980198019802,10727,6
2224,401,26.7356608478803,10721,9
2026,487,22.008213552361397,10718,35
3314,188,57.01063829787234,10718,15
4370,350,30.622857142857143,10718,13
4752,317,33.80441640378549,10716,8
4389,470,22.77872340425532,10706,57
3923,383,27.947780678851174,10704,18
1889,545,19.6348623853211,10701,20
2180,580,18.424137931034483,10686,33
2491,257,41.54474708171206,10677,57
3843,520,20.532692307692308,10677,13
2246,420,25.419047619047618,10676,6
6165,399,26.75438596491228,10675,12
4227,334,31.961077844311376,10675,12
3421,205,52.06341463414634,10673,14
6848,196,54.42857142857143,10668,23
1674,341,31.281524926686217,10667,11
4581,306,34.849673202614376,10664,15
4103,388,27.471649484536083,10659,23
1398,451,23.61419068736142,10650,9
3724,391,27.22250639386189,10644,18
3978,418,25.45693779904306,10641,18
4092,241,44.128630705394194,10635,19
4262,317,33.53627760252366,10631,35
4392,306,34.71895424836601,10624,46
4080,247,43.0,10621,25
4006,389,27.295629820051413,10618,24
4087,423,25.099290780141843,10617,39
6185,412,25.74271844660194,10606,52
4088,246,43.10162601626016,10603,22
3989,524,20.227099236641223,10599,20
6017,344,30.77906976744186,10588,26
4272,365,28.98904109589041,10581,23
1953,282,37.45744680851064,10563,13
4523,340,31.064705882352943,10562,11
2355,258,40.934108527131784,10561,5
6201,448,23.564732142857142,10557,31
5363,302,34.90728476821192,10542,21
4678,297,35.44107744107744,10526,13
4571,251,41.79282868525896,10490,24
1653,444,23.614864864864863,10485,21
2116,385,27.21818181818182,10479,17
3966,351,29.82336182336182,10468,21
4618,304,34.41776315789474,10463,16
4192,313,33.38019169329073,10448,21
2329,296,35.2972972972973,10448,11
